id,logId,type,occurredAt,metadata,createdAt
a5f8cb60-503b-4544-b413-509ce51588aa,622f81fb-cf05-49ba-a30c-d39a2fc3b3d9,delivered,2026-07-06 21:13:23.285+00,"{""svixId"": ""msg_3G98QKltwvbDoVi6wuJOD0CrvW3""}",2026-07-06 21:13:27.088+00
d2ab98c6-1cc7-43ff-aee5-0cbc6ee79bab,b5f58597-89b4-4f05-9b56-a6e24c091895,opened,2026-07-06 21:13:22.899+00,"{""svixId"": ""msg_3G98RQxhdCEy07VEkQHvYV00vzr""}",2026-07-06 21:13:37.371+00
7a4eed81-df6f-4e82-8399-d1a81a3a6001,622f81fb-cf05-49ba-a30c-d39a2fc3b3d9,opened,2026-07-06 21:13:23.285+00,"{""svixId"": ""msg_3G98SB4ygyxGb4eJXv3flUkkTZX""}",2026-07-06 21:13:41.783+00
e1faa0cb-e903-4765-85ba-b55ac168d4b0,2c67fda5-27a8-465c-81aa-04c807c4a2e6,sent,2026-07-06 22:08:35.834+00,"{""svixId"": ""msg_3G9F8Lvx2a6bBl2pCvEhvmtQW0V""}",2026-07-06 22:08:37.662+00
20605ff6-9865-4f10-a187-2844cf8854e0,2c67fda5-27a8-465c-81aa-04c807c4a2e6,delivered,2026-07-06 22:08:35.834+00,"{""svixId"": ""msg_3G9F8ZNg5pefHMddg2lm9ThHXuZ""}",2026-07-06 22:08:39.327+00
b593898f-6fe4-4e39-90c6-a3a03ca0bbef,2c67fda5-27a8-465c-81aa-04c807c4a2e6,opened,2026-07-06 22:08:35.834+00,"{""svixId"": ""msg_3G9JcNFI0U4W46c4Ufeb2wODayF""}",2026-07-06 22:45:30.008+00
80e9394c-929e-4585-ac6c-c4733996be27,e319accf-7bff-4672-8c99-80115035ac0f,sent,2026-07-06 22:45:47.187+00,"{""svixId"": ""msg_3G9JemTjermjxuACzDAYhC9Lq07""}",2026-07-06 22:45:49.052+00
8b7ac641-74ad-4064-ab4f-b729989d4bb8,062fe651-8f64-455c-9e44-2aaf131a159c,sent,2026-07-06 22:45:47.225+00,"{""svixId"": ""msg_3G9Jepco0CZrw20sia2hgriAgpj""}",2026-07-06 22:45:49.464+00
ea738500-861b-48fd-bf06-e622ac15e04f,e319accf-7bff-4672-8c99-80115035ac0f,delivered,2026-07-06 22:45:47.187+00,"{""svixId"": ""msg_3G9JeyXtKuvPvqZiKKDJ7UXTgVj""}",2026-07-06 22:45:50.672+00
54c3aed1-4cfc-4d21-950a-d0804afb4883,062fe651-8f64-455c-9e44-2aaf131a159c,delivered,2026-07-06 22:45:47.225+00,"{""svixId"": ""msg_3G9Jf1YMxCHtxdH6BxPgWUTe84N""}",2026-07-06 22:45:50.874+00
2133214c-5376-4bdd-abe4-d8bd7ac03733,e319accf-7bff-4672-8c99-80115035ac0f,opened,2026-07-06 22:45:47.187+00,"{""svixId"": ""msg_3G9JfAVcDsG8tb35bfSb3zOAdR9""}",2026-07-06 22:45:52.169+00
1bca97b0-eab6-46d6-b31b-9fe8f74d9b56,062fe651-8f64-455c-9e44-2aaf131a159c,opened,2026-07-06 22:45:47.225+00,"{""svixId"": ""msg_3G9JyMgjpzIXxxY5WkgsPXj7vUV""}",2026-07-06 22:48:24.99+00
36c0c4a1-0047-4e99-bd39-132c509e28a5,760ac3b4-413e-413e-a132-76a3d3f3908a,sent,2026-07-07 13:23:54.929+00,"{""svixId"": ""msg_3GB2Rx1grtaXElSrCDVZgSYlEuF""}",2026-07-07 13:23:57.227+00
09b23f74-6733-4a94-8117-5bd1ba8120d0,760ac3b4-413e-413e-a132-76a3d3f3908a,delivered,2026-07-07 13:23:54.929+00,"{""svixId"": ""msg_3GB2SAowDgdZ0JmXL1g6HBifaTH""}",2026-07-07 13:23:58.897+00
23ebe708-3e5a-415b-9214-3a27bc54196a,760ac3b4-413e-413e-a132-76a3d3f3908a,opened,2026-07-07 13:23:54.929+00,"{""svixId"": ""msg_3GB4ImrExLqSQs7Gv3K51PCPJTL""}",2026-07-07 13:39:11.042+00
69e01d76-53eb-44ad-9dd3-7314655f2926,5b6c6dd5-4db5-4dc7-912e-026e62ab3e7e,sent,2026-07-07 14:07:56.205+00,"{""svixId"": ""msg_3GB7npL34Szl45TbxuK88stvj1b""}",2026-07-07 14:07:58.078+00
f75a8164-1f97-4f95-a32a-071fd3087b44,5b6c6dd5-4db5-4dc7-912e-026e62ab3e7e,delivered,2026-07-07 14:07:56.205+00,"{""svixId"": ""msg_3GB7o3Nply2BgOTZ4xI5qV4Scl5""}",2026-07-07 14:07:59.954+00
3d1ed638-d964-4348-af0c-32935032325c,2e8b29ed-99db-4168-a476-f0de0087bd34,sent,2026-07-07 14:20:42.711+00,"{""svixId"": ""msg_3GB9MAuuwOOhMRiQ8lb2tkYqhWJ""}",2026-07-07 14:20:45.218+00
05b4fff3-c6f3-4ef0-8d7b-27a9a4b4953e,2e8b29ed-99db-4168-a476-f0de0087bd34,delivered,2026-07-07 14:20:42.711+00,"{""svixId"": ""msg_3GB9MM2pz1jgiIyerc8wDMHKfYl""}",2026-07-07 14:20:46.114+00
49419f0b-a105-40ed-b0d5-79022624b6fb,e2c9a979-8e96-4977-9a68-685df2c80cfc,sent,2026-07-07 14:36:48.404+00,"{""svixId"": ""msg_3GBBJW0hV3jYEDgjqySA5NJ0upr""}",2026-07-07 14:36:50.338+00
c4c23f13-5530-43c8-abfb-20dd374c8731,e2c9a979-8e96-4977-9a68-685df2c80cfc,delivered,2026-07-07 14:36:48.404+00,"{""svixId"": ""msg_3GBBJio524IpSxfP1J2LYr6qzvT""}",2026-07-07 14:36:51.862+00
c2f59c8d-24f2-410b-9b58-4b9798a098e4,15239c51-7a23-416b-bcb3-3838c2fe27be,sent,2026-07-07 14:37:12.241+00,"{""svixId"": ""msg_3GBBMYkNfLc1yxXTPThbQdhRgQJ""}",2026-07-07 14:37:14.482+00
baf008c3-70f1-482c-9ab2-15e54704f5f3,15239c51-7a23-416b-bcb3-3838c2fe27be,delivered,2026-07-07 14:37:12.241+00,"{""svixId"": ""msg_3GBBMno55B37tFmh4Nzf5KMsFmp""}",2026-07-07 14:37:16.483+00
bab993fb-a40c-475d-b815-1877f21b736b,15239c51-7a23-416b-bcb3-3838c2fe27be,opened,2026-07-07 14:37:12.241+00,"{""svixId"": ""msg_3GBBMygtBUXnlCbZUxRTEWAlHyB""}",2026-07-07 14:37:17.856+00
7b2b4be9-c5d5-489f-a5a9-f54bd896915e,c4a152f5-f3f5-47d9-901f-ba2715d5599a,opened,2026-07-07 14:44:24.025+00,"{""svixId"": ""msg_3GBCX7G1nYe7l5dCyKtV1JW0xyh""}",2026-07-07 14:46:51.96+00
f1f0d1d0-c769-46bb-9916-6d857ef398b9,8492162c-f169-4758-8cbd-b882d361260f,sent,2026-07-07 14:54:30.489+00,"{""svixId"": ""msg_3GBDSxL4pUBXxOK1y2GwubZVshb""}",2026-07-07 14:54:32.203+00
77892975-aa04-4dfc-9da8-28ce8285692c,e74e2acc-62e3-4b6c-a6e5-2d061d81df98,sent,2026-07-07 14:54:30.489+00,"{""svixId"": ""msg_3GBDSxLJbdsJav27Cgal3qAXhrb""}",2026-07-07 14:54:32.216+00
f45b90f8-c637-48fe-be8f-17d67fc4ad19,86693235-2c37-4c13-b2d7-35492fc1f897,sent,2026-07-07 14:54:30.497+00,"{""svixId"": ""msg_3GBDSxJ79EzYVpftn6hoe1EDJkt""}",2026-07-07 14:54:32.222+00
6cea4ae5-ce50-4614-a978-8103244142a9,21f48409-8d4b-4135-9137-14115a9bcd08,sent,2026-07-07 14:54:30.493+00,"{""svixId"": ""msg_3GBDSy0a0aqo6LrS3trrKRaF3vz""}",2026-07-07 14:54:32.231+00
548ad638-9b72-426d-9ef7-482cdf150693,384e920c-143a-4faf-9caf-3a3035dad900,sent,2026-07-07 14:54:30.448+00,"{""svixId"": ""msg_3GBDSxIzvYHwW4LxUcmh0rigoON""}",2026-07-07 14:54:32.251+00
958d9f00-7a05-4768-8da6-ff40cb61aef6,35475bdf-4136-4ff2-9c24-d628f954213a,sent,2026-07-07 14:54:30.533+00,"{""svixId"": ""msg_3GBDSxLGI9Q5EzJJJk9o1v8amyt""}",2026-07-07 14:54:32.259+00
25b6a513-92ce-4011-89e1-c2adb73ed2f0,b032c6b0-c776-4330-97ae-f7cbdb828fad,sent,2026-07-07 14:54:30.468+00,"{""svixId"": ""msg_3GBDSxKxtuknTQzYiz2zd43eUmt""}",2026-07-07 14:54:32.269+00
eeb7593d-1fb7-4797-99bb-f968595a5b62,7973776d-ea9f-4274-ac2f-9ebf45894792,sent,2026-07-07 14:54:30.553+00,"{""svixId"": ""msg_3GBDSxKloOIhTD5KNLkiHAB0RrD""}",2026-07-07 14:54:32.278+00
354a3011-6787-4724-a09d-8f8ca9eb2f92,bb4c045b-9656-4af4-b2f6-d04a2510ceb4,sent,2026-07-07 14:54:30.48+00,"{""svixId"": ""msg_3GBDSyF4ORTbY6itjsuKI6DY2hD""}",2026-07-07 14:54:32.278+00
e330814a-24c7-44bd-a07f-f64d726f6f50,71bf247f-6723-450d-8a8e-0222b69c0875,sent,2026-07-07 14:54:30.446+00,"{""svixId"": ""msg_3GBDSyFsuiQLQaQfN1yhA1oVKNL""}",2026-07-07 14:54:32.296+00
503fbace-1154-4a28-92b0-8f6329779b2a,cbf35430-6c31-498b-b80b-2bd3e82701a5,sent,2026-07-07 14:54:30.494+00,"{""svixId"": ""msg_3GBDSyRMf3g3EKFepZGnEyyuM8t""}",2026-07-07 14:54:32.323+00
5fcec846-5d2c-44bd-94fe-92cc969a6e77,e2042c1a-1649-4163-952b-a861e38ed293,sent,2026-07-07 14:54:30.472+00,"{""svixId"": ""msg_3GBDSyqSsrTd7hlpCzbqZlsUxNn""}",2026-07-07 14:54:32.326+00
b2e4e579-86d7-4301-b6d0-dea63e6de971,ea4d28ad-2f79-4100-8946-1478449364bd,sent,2026-07-07 14:54:30.46+00,"{""svixId"": ""msg_3GBDSy6T1fat5YEfGzjqEVd7Pqh""}",2026-07-07 14:54:32.329+00
9ae47e1e-62ae-4432-9efb-ccf9a6880d19,d11b64de-af5b-48e3-92cd-75a8f425c02e,sent,2026-07-07 14:54:30.465+00,"{""svixId"": ""msg_3GBDSz7hSZ21W2a6bvwiKHR9nzj""}",2026-07-07 14:54:32.346+00
0d23784c-5228-4462-a85e-2071c6c66dcf,e046b778-7751-4f28-b62d-d6ee1199dcd2,sent,2026-07-07 14:54:30.501+00,"{""svixId"": ""msg_3GBDSybeUS0On4Bi7yJKSWFC9ol""}",2026-07-07 14:54:32.369+00
f2ae8fbc-8bf1-432d-a1ad-534b12bd18b5,33a679ee-64de-4738-b621-3cb2271403b5,sent,2026-07-07 14:54:30.494+00,"{""svixId"": ""msg_3GBDSz0hG7S3lCnzd5sT8cacFKR""}",2026-07-07 14:54:32.404+00
2466c878-2752-4320-ac22-29cf533a0c3d,2240d6f1-03ab-47f5-bcad-20f240cd52a5,sent,2026-07-07 14:54:30.561+00,"{""svixId"": ""msg_3GBDSzc45w0L0pdjGkAf59fGvYl""}",2026-07-07 14:54:33.19+00
551679e3-cccb-47b2-ad5d-81639f93f3df,21f48409-8d4b-4135-9137-14115a9bcd08,delivered,2026-07-07 14:54:30.493+00,"{""svixId"": ""msg_3GBDTB658QUeuXaDEDvdx6AunWR""}",2026-07-07 14:54:33.801+00
622710c6-d53b-4f2d-9ba5-3f9ef5eb1992,7c5a6456-ee60-4461-bc3d-c02a9d9f36a2,failed,2026-07-17 12:40:02.154+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.175+00
5bf156e5-ea5d-4641-88b8-500611339400,b0139ca7-e198-40b6-9790-8c46c6ae22e0,failed,2026-07-17 12:40:02.19+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.21+00
d6965819-6b92-4467-ae0e-648f258a828f,a89b853f-4abf-4fd9-bfc6-0aebe850966d,failed,2026-07-17 12:40:02.222+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.242+00
d4e5fd81-4e8d-48dd-9081-8657be5dc8ee,ff547338-7a68-429f-9791-5699cb17f0ab,failed,2026-07-17 12:40:02.254+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.272+00
1f29b83c-201d-498c-b7ab-ebe6e4bd016f,81a9cd16-d38e-4c27-869f-35518f64d23f,failed,2026-07-17 12:40:02.287+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.305+00
52bd0798-1eae-4371-bad2-13529670ca11,b6883f64-a609-4137-87cd-d0f1d77e183b,failed,2026-07-17 12:40:02.318+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.336+00
c694c800-d38e-4963-ab4c-0627f5e53062,c1be41ae-84db-484d-aa28-b2773d11f2ba,failed,2026-07-17 12:40:02.355+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.373+00
b27c92de-5233-48d5-a4e0-d63495340275,54cc4b0c-a84b-4be2-ae3e-11851ed3364a,failed,2026-07-17 12:40:02.387+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.408+00
e0b39c12-cc15-463d-827a-2f211164453e,0c12f4d5-2909-4f1e-ab86-66427126dca0,failed,2026-07-17 12:40:02.421+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.439+00
2bbe843a-84b4-4116-96c1-77c8803adbc5,dc5b1539-2f7b-4fab-9678-ab7955399bbb,failed,2026-07-17 12:40:02.451+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.468+00
d397f996-289b-453d-8d30-91b0d32d7cb7,da32dcd4-825a-4670-8af7-09b663ca9134,failed,2026-07-17 12:40:02.481+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.499+00
878aafd8-3f31-43fa-9fda-2e59eadd7425,83fed712-4aeb-4d9f-81f3-434d30cf05a3,failed,2026-07-17 12:40:02.51+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.53+00
a108375a-eaf4-4df1-9e10-5b332630fcc7,950576d4-c41d-4a37-b370-bcd82c12703e,failed,2026-07-17 12:40:02.545+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.565+00
0a473352-89a5-4d6d-9a6e-87f9efad9f39,52758ec8-c007-409c-8d26-745227808a27,failed,2026-07-17 12:40:02.579+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.597+00
1b4320e3-5567-400b-aa53-e92fb5abfcdd,e9f81531-8893-4146-a46c-04a0d0280304,failed,2026-07-17 12:40:02.609+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.629+00
51403fcc-045c-4b99-bd02-aaf0e19bccb8,67ac30ec-6773-4850-88b1-64295ba38729,failed,2026-07-17 12:40:02.641+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.659+00
1dade59c-d1e9-4085-8dc7-d3ef03e9a1ab,3ea2c8d8-a3db-4c93-a00b-264ea3780a47,failed,2026-07-17 12:40:02.673+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.691+00
0a57848e-38c8-45b5-8d90-42fe6be21306,2d8519b2-ee0b-4d24-9ce6-a07d5ac1b560,failed,2026-07-17 12:40:02.703+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.722+00
30df642c-93d4-4718-9fb7-92b34ce57482,13bd4861-78e9-4eec-8bd8-729183bd2d47,failed,2026-07-17 12:40:02.736+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.755+00
2c0648e2-af2e-45e9-969e-f1cad1696d43,84bf7387-5ed5-4cd6-b86c-a76e6c0ecca9,failed,2026-07-17 12:40:02.769+00,"{""errorMessage"": ""Falha no envio via Resend""}",2026-07-17 12:40:02.787+00
